featureid	Intercept	HostSubject[T.B]	HostSubject[T.C]	HostSubject[T.D]	HostSubject[T.E]	HostSubject[T.F]	HostSubject[T.G]	HostSubject[T.H]	HostSubject[T.I]	HostSubject[T.J]	brushing_event[T.before]	HostSubject[T.B]:brushing_event[T.before]	HostSubject[T.C]:brushing_event[T.before]	HostSubject[T.D]:brushing_event[T.before]	HostSubject[T.E]:brushing_event[T.before]	HostSubject[T.F]:brushing_event[T.before]	HostSubject[T.G]:brushing_event[T.before]	HostSubject[T.H]:brushing_event[T.before]	HostSubject[T.I]:brushing_event[T.before]	HostSubject[T.J]:brushing_event[T.before]	final_volume_mL	final_tube_weight_g
d52e04b709b766e4f29c039ba7ab1cb2	-3.3472239892065	-5.78623404184889	-6.4595458211643395	-7.015153620817831	-4.47863440588117	-2.3234881896259503	-4.9110227778554005	-6.30679422180567	-6.3873317231025	-1.79342288710842	0.293606108054519	-1.12455287642245	-0.9478564836084851	-0.578042806152786	-0.31364544787045	-0.280331950102534	0.286061933530228	-0.599254279690129	-0.626863693254667	-1.3839735874374	-1.0696066713393	1.1987616277200002
2ce5e8a89de78b532263e4baa2fbad54	1.79799152211552	-6.28929271380018	-1.88894590756723	-3.07076210198658	-1.13156496360898	-6.12355740253947	-4.06089907437563	-5.13308465044413	-3.4278635968055	-3.70679230429897	2.85667974315584	-2.17285695738558	-5.17288690581918	-6.96198266840407	-4.30281790651913	-3.6583577202899105	-4.59926707457219	-2.6550151401332402	-4.53990892078229	-4.823392797394519	-1.1416682845414	0.77992598776639
e122b3acedfe1a819e2e7983bdadf10b	-0.419708564418501	-1.26565804163526	0.5900444088237621	-0.155291740276984	-1.45598517730832	0.19759230430104896	0.529754702746868	0.28256130654897	-0.908213375934532	-1.06785602309475	-2.3146769348532	2.5733102255367797	0.262169780582189	2.3961073746638597	0.7733720882928801	0.780929703797613	1.4735924511083502	0.7097028202244221	1.03023507688693	1.24530697973179	0.23702827631828502	0.0828137851220423
db870fbe8d7d9d12fe45bdf880a42b9c	-0.017769567209429002	1.7710050137846598	0.439546972300325	1.84616595091564	2.6194974295795	0.6575694542644279	3.0292697593569797	2.56252813775625	3.35766625510795	2.63088541290989	-1.1360556427389399	1.25802835755582	1.6589335821568998	1.19391649865678	1.28424159131412	1.29148926266602	-0.40075905035649	0.9442728466221272	1.4479635009592	0.848235141352883	0.0701859348952505	-0.255038216068143
35170b61f6f84e19df0b63e6f9868ca2	1.7602992136896203	0.114113190969718	3.57035294153861	1.14257841887219	2.12712920829654	0.0751858216045163	2.09696728438139	1.2712340398558601	2.7875940810356803	-0.0050775501943594	-1.93764465488493	2.30227407746549	-0.0634475328028206	-0.266359628204788	1.1195453747308701	1.8579236460583501	0.464724233640092	1.8722194141575301	0.6432907829111041	2.03912068517613	0.29819706618187203	-0.33574314351260104
50945cab167d1ed09f35a03323931193	-0.949894837576098	-7.237683436074961	-2.0207308234913	-4.25396103081959	-3.02844249084592	-8.48873753731272	-4.80946015864611	-6.335083122657879	-2.68634891403573	-2.6442965958333997	2.2338972743600602	-3.1834549016452303	-4.481915471702809	-6.315305114750349	-3.33689030565854	-2.04683456889221	-2.82304055403386	-0.9124919467738689	-3.5999719848806397	-6.78576790182186	-1.93570813000801	1.38414944772542
306140f2902fbb1306821bccd3bf2436	0.22723764972096	-5.811866661706669	-2.09541639706918	-7.1690610986735095	-5.1580019481480095	-6.7495500582935595	-1.45003407746553	-2.90409802954112	-1.54692721260445	-2.97363180854092	2.51750165782869	-2.78761115736727	-3.10491114631295	-2.16115456915327	-2.1165948764288	-2.06795344821044	-4.47446108769093	-2.77015939291034	-4.3508646240408	-3.02092479555202	-0.6803069359123969	0.7171577668649008
5b9cc5f3383146b1bdc91664611ad490	-1.79351805849666	-2.24362113157819	0.260331541086946	-1.78017491517322	-3.7703710682690095	-0.5166453856708739	-0.0721797302365301	-0.84362220327769	-1.23529076469796	-2.41222829558621	1.03072482906282	0.20370039277310897	-2.30551630035043	-0.648297132019485	-0.318019475122647	-1.7364109562976	-2.7610836715570497	-1.21020141180072	-2.35154793168851	-0.683429706974754	0.01380816637871	0.380697414920931
4575f71a6cf9471ed8e03d4d8886cb99	4.19219232396489	4.89379678090502	2.9616674480693703	2.32056265654308	6.514072071760889	4.0379701119182405	4.14901215285063	3.03360224206533	5.9991543303643	3.00138216278782	0.728176420554519	2.11579927735563	2.85002225860953	3.47099989556841	1.6570419415033302	2.9189654780285696	3.35180442620601	2.97535976831402	1.83939435575656	3.6403379550735897	2.25819638907311	-2.04723973508059
fde71fd19ae125edac13405754d05654	-0.956663243013567	0.45439944585253095	1.96183910944632	1.84042387785656	1.038160931319	1.26667837913015	0.595440928637982	0.466047768188375	1.00390553580863	-0.7282759640432359	-1.6911651436239499	1.25849375062223	0.9643139265477649	1.77235382699541	1.97035161099796	1.9310018015759298	1.51358526040401	0.878820270938533	1.2430064925973798	2.29422331960606	0.619279896610949	-0.24555940861880202
c3acff7e2b1c14c645393fd67c4cf4e6	2.27739454106694	3.3849705251066804	3.8867744503276698	4.07706290068371	1.9345919005572798	3.17217306907156	1.54614454954863	2.35503864724721	5.46991944419486	2.20049791596165	-1.8128182236105201	1.9424880438351202	4.11875432953238	1.10477226876787	2.2000655277765198	2.68822206982544	3.1936413555272996	2.89730629388775	1.1231262931650101	2.86033059270786	-0.470065796977308	-0.5761477493780799
3c9ba9bac47d37ac83072ab5736d52b7	-1.70731650992031	0.586706498464836	-1.44575771710702	-0.44595021424549	1.76708282157779	1.02467779929617	-0.463836605846882	0.63294029672231	2.8130381117974	-0.7201106045461659	-0.352626973763108	0.861686080028968	0.611198844760656	1.18443602227739	0.513551627019686	-0.17340741625854	0.518909624112504	-0.358417659359318	-0.10076353456326101	0.758826266841164	0.0905361527144644	0.0583812451821619
1eed5bd1a3e6a65e5f10e0643e60f515	1.93982649640446	4.23569760640551	1.83194199183157	2.17791872801525	3.5608993880450694	6.583840892863059	2.19895846098661	3.76220846612539	2.78559994804008	2.1476576831125302	-0.9654962364584209	2.79267534547086	2.29023832306266	4.24278849267534	2.5268000706232003	0.996486802186284	2.4929944782384803	1.7903941578098703	2.84769561384372	3.10376359136509	1.59594753920433	-1.28187508816897
8e1cdd964cdb3d1f18cb6d13d9d661c3	0.895920999807173	3.411010125479	1.7585238514202	5.975118930957151	2.4269000403583	3.4858422737834704	1.82714325636625	3.8353800817259707	2.12993073569877	3.28581552765598	-2.25972049869597	1.5581544333004498	2.7286300085485	1.56579702996782	2.4471820934808703	1.7381044817822298	3.69628780175533	1.8995884365269098	3.08017089460544	2.5856542697708504	0.7202908152281969	-0.750312998248929
47866fc93c1bb26e7cd16cf31509866d	-0.576857216197199	3.0434049161284102	1.55095472910574	4.11789160551769	1.05011190101504	3.77571253592947	1.9421616241335902	1.88380241830434	0.797051192394325	0.6920159365915289	-2.18770950473845	3.80322679810758	2.54324525818229	1.1562935700373997	2.92874041638736	1.2808300448315502	1.5538274555334	1.53529056970562	2.5134098777597402	2.8609275928299303	0.8201330059706899	-0.509918882800931
e7d53a77ec701e151c4ed6ef5e82e584	2.22589016751652	2.53599009831835	3.37239590265921	0.815609272143671	3.44172729179263	1.6876535874126202	4.6290956184268	2.05112123925771	3.9058229933892	4.814341833808331	-2.3132111374288797	1.75855669312711	2.7697600744664705	2.67690485620073	2.0369524105585	2.59815516003541	0.7020046024450229	3.2874096340366803	2.48562696073703	1.9231972804825201	0.6108751648604599	-0.7955872559088409
7945ed12e8c16433888909725ba680d7	-1.4480380932866999	0.474651196798576	2.5894130764263	1.8536980706666202	2.13908876106143	0.31434969718434996	2.81219822615385	1.81404352624502	2.4577667723808996	0.9766967799448009	-1.76065891422331	1.4268296652340502	1.2347068212926398	0.648118196960007	1.21340981564884	1.73709072598389	-0.11926395605717402	1.02708658639874	0.633259082776827	1.91198683889317	-0.302385414248731	0.104876205967074
afac895bca45f4f94b0aeb994bac629a	-0.20669028862113398	-2.4884085861833	0.652963071848665	-0.670246784069708	-0.18582092598080602	-3.18865449612162	0.32060438841581396	-1.05474662344371	-0.390408276447228	1.02737789414158	-1.01037471927702	-0.10193124480013302	-0.113856849819422	-1.06737929678389	-0.0918260470830967	0.624819893922124	-0.634821722017867	1.02394470636334	0.18949296568087998	-1.0859146007735798	-0.9307938760578901	0.4969566321832
8fc57b0a056523b5c4a2c9ffc1188a97	-1.33299612208003	-2.31671287695478	0.584579854990754	-0.762751285412482	-1.2977903969585902	-1.3897676009418702	0.519280974566937	-0.9232640222779341	-1.09057736290353	-2.8666429016805695	-2.29140632785857	0.751211493542152	0.220451297610998	1.4297425141292	1.2141064747369699	1.6508337450878998	0.484405687344926	0.852810711307185	0.8377697715585649	1.49666548879551	-0.563765311843183	0.521285221622592
cdd363405ed482776e9de1e5245448b1	-1.2332728426038702	-1.69333281199049	-1.65904268643686	-2.83546084580677	-3.26484488323331	-1.24040980522654	-2.52981417924166	-2.02337312261973	-2.3880000103797205	-1.4764320347524598	2.05424482189119	-1.31257882780795	-2.61175757423043	-1.7913473258061101	-1.7784281627142	-3.8609772729022205	-1.4932468623987298	-3.13517227705036	-3.39646265413113	-3.23730825273586	0.0675402039229605	0.42234496836484
19e0bb2b8eeec409116533b068261cc3	-0.294064893859572	2.8712109120695697	0.56646671869925	2.62813216032726	0.555041443556547	2.14893202598074	2.0572806045413	3.6641802831419903	2.3831818114433996	5.08387499115696	-2.10348289646208	2.22016557984586	3.00195974335074	2.11670845651201	2.54033080182437	2.55571474560669	2.88034265328731	2.1273182338901897	2.78232410047702	1.28675557287144	0.8238168114363879	-0.5567011379736609
2012b082f259104f405209c1452ecfd7	0.319220789235884	3.18482384999682	1.6273497638957801	3.6779501992676904	4.40813411399722	4.745614574503691	1.4687090560793898	5.419578079772849	1.7290532599602402	1.81999998352756	-1.4225985351949901	1.66249212556119	2.2828592680394597	4.08165091180376	1.3052910908258402	1.9629842234509298	2.71991365243282	0.7871073192783772	2.66424396131687	2.91583729894566	1.03960899054405	-0.8533412956732459
3192ed8ef0fbbeb4b598cd5c5afcc823	-0.8351048152028979	2.55503640492846	1.08193340876273	0.7924831468079772	-0.0163434632122517	1.90428929145315	0.625127379596234	1.25928354699697	1.20151162253959	0.590235045173072	-0.20349186100065697	1.74569353394743	0.141613902896642	1.5448676934199699	0.870728884557528	0.823837895478521	1.3354841976293501	0.8886288112827709	1.4692414054697	0.29408599050449397	0.33063903986809007	-0.123326733066434
52f2b86908624221df8647aca0f27d4c	4.51501870946293	4.10534653981615	6.00739231684378	4.26546221556408	2.6913281790912205	3.91939310843923	5.680547301471231	2.91305971582021	4.21324372398002	2.7621720340036404	-1.84260099567473	1.95169481568571	1.5555438421666599	2.77482622766069	2.75356093488101	2.46540083416871	1.87692420770015	3.06031307641949	2.1634233245676002	3.4397764316360897	0.9324281567275259	-1.3644721054571798
db5e6cdb9b2c6fbe3684d2b94fe5ea2c	-0.736622653442568	-1.21946110407423	-1.77130040547677	2.33797484221203	-0.35174022987484904	-1.50314326469919	1.37564331740141	-1.01079463522349	0.96650481330497	-0.0951039288259512	-0.8306018654257059	0.7348445349239879	1.32314485535026	-0.0053775916142120295	0.7607912167108491	0.192794461335454	-0.65973407934819	1.3216432041355501	0.351773525220675	-0.7829279789168921	-0.0243410712540415	0.16825835470975
595b5b1bc348319c95cf95ac4d365436	-1.70369385882015	2.69197402318407	1.86477366068533	0.622343357226678	4.04041446372867	2.9058361511943596	3.64044529646635	1.5449628873595198	1.40313267814262	1.34660606644382	-1.7385665718466001	1.8002284460568	1.65062803253531	2.92502230310014	1.7573618038690502	2.74705328473023	1.73064201165523	2.33929762308087	2.66440990064792	2.9728460422317897	0.8570723885237909	-0.538335874034757
bd8101a6c827fc59664a156ef66a3828	3.97261691884404	4.711589673361081	3.51650276758841	2.19296770872814	4.428869854658839	4.78215174491384	3.1643291160464306	2.90458536584462	5.157119036785191	4.92654733917942	-0.16569536365568602	2.07981905274625	3.74821847900748	3.40898913049272	1.8463586910760803	2.28639616497925	3.2327152996191	2.8721474117466403	1.7411935577219	2.65795518072056	2.18209294020531	-1.8864869617956799
8acd9853890798ecbe98715df7a0a677	3.34045792416936	5.16927037557055	3.7907690105693703	1.6930926400635902	4.45877803489566	4.24244646842458	5.13113743513823	2.9961791082152303	3.52086377250297	3.71448450348606	-1.07784670032561	1.51777300172086	3.6799268148839506	2.8255855431514103	2.30683270535831	2.20772137173585	1.6330448894628502	3.07502541009869	2.26306274030857	2.61948109777378	-0.079222167140272	-0.974418833209867
255578f5d3aaea3d0f2c04461d100af5	0.152757890981489	2.3559134991972597	0.352216630961213	2.9503558236573397	2.10155547782779	5.30610136802175	0.561085765063763	3.54196501214589	1.8869183074150802	1.0952847506784398	-1.18189495243132	1.12334617905851	1.6360706709325301	2.50516337060503	2.36060038648014	0.169684071625982	2.08195464898433	0.8302758640476641	2.0978844413583704	2.22010708959507	1.04173258482811	-0.693920566989774
c192427b4464e1e6518e606baebdfcc4	0.954218753141218	-5.27655234018873	-1.8897992076618302	-2.07753819642322	-1.9188316948711899	-5.56640972082636	-2.38091033250093	-3.48536777059947	-2.8783998478736206	-0.0770184490896231	2.59772974811494	-3.17433396048312	-4.23173266425729	-5.551797420744379	-3.2000046626531695	-2.55204186907836	-4.67823144208108	-3.2011584335139798	-3.6119932880575196	-4.62870990125729	-1.26103988266217	0.8022051907044699
ffb96377139849b1ff170a8d71ddb396	2.91157770947819	5.02381024678637	2.94836273768118	4.1089852410767795	3.4063049666583503	5.59384875113943	2.2397876426577596	4.126639847350971	2.5608503829155698	4.12159376404514	-0.262274915352464	2.63198217683073	2.88690084442496	2.2318183770137203	2.45853701672916	1.6974069071667501	3.230448415769	2.27236780588116	3.1209690818613	3.09270192296909	1.4628448837935701	-1.5011696362036397
634e4c7b48dcbd5f4ffe22ecf885f34f	0.39925957517033206	0.7713979276030191	2.61105909922293	1.7570756036256001	1.1986829154193401	0.0480571251628659	3.40463406294584	0.781768803192037	2.17685341941459	3.74043779633274	-2.81059234775603	2.5146888189816	0.576793613284826	1.1173450341182098	2.7510336979425403	3.04044737347535	0.9612447528966829	2.05965933267559	2.3432109603708198	0.9589219203750999	0.16716901003715698	-0.23652572865664395
e284982a9e101cacbe436bda97144ad8	-0.273615292745775	0.0522950681059489	-0.8576990070087571	4.05326777281506	0.9149834029376508	0.0227294426677487	2.47206742018461	1.80341482598867	1.2493422042046298	-0.823013016960717	-1.83570736087859	1.21486219697233	2.63716787323356	0.7318250527339331	1.38390532575016	1.3477937174694898	0.8828102855810099	0.17480835382427498	0.9053118476694051	2.12838984640049	0.36370340525505296	-0.181890680744047
c704107a9b045b2d7ed07ca079eae6de	0.543429799836927	2.27948603948046	0.6820725498454909	2.7139437753175004	2.40940440818667	4.689116046976831	2.19114357680082	3.87579203088369	3.4762623320732797	1.81925039551487	-2.05846660770476	3.40538152985807	1.42336172088981	2.80941790246538	1.81172886929874	0.975040097321783	0.7089325695165559	1.43187746469464	1.51188256834201	1.51627684743809	0.782775198811266	-0.539398863269681
2e05bf111843a4ac9fade3f484918a75	-0.0608952562391226	2.96969065984179	2.44967928507498	5.50415259184582	1.7799073569476598	2.04544596488455	5.923000876605509	2.0434713407286598	1.82156205283744	1.99686174652805	-1.80818479694426	1.54567083649869	2.86757177338004	1.2064229836421398	2.2688492878473197	2.4723750544445897	1.9642416744359898	2.64052471582379	3.21156337354831	2.80321885259556	0.054648911350939	-0.4865471863287629
d4a9aa07c6afb50b86d5f47a4daae372	4.09237027959233	3.6067999394743597	4.17848053553275	1.47367697539074	2.3809982649982	2.3484936218974903	6.02400833815336	6.200646881652731	3.7151548873101	2.55445986054172	-1.6234771553426999	1.31287416749235	4.04922861084342	2.6041442742305096	2.33618250928287	2.65685476788453	2.1528145580419498	2.13044580881085	1.84767797086887	3.1774473300735897	-0.977626735574034	-0.704453184558744
2fcf2f6dfa8b8a33e6ee0dd44b56c093	-0.167947969871706	2.717979291281	1.08667650797537	3.20914965452892	3.13085616752505	1.95764641578176	6.057926718890669	3.3648123784789004	2.45662522422416	1.4065106417917201	-1.76271742023528	1.7499497824215502	2.2054213903844397	3.9286405434565896	2.4642390354669503	2.4147120905774	0.946746042264359	1.02406010095562	2.8451483497446	2.92514992864536	1.00966981589195	-0.720574572040433
2be90cc9bd2811af7cca6bc28463b176	-1.59339450998897	-2.4563287703187298	-1.35651597401926	-3.92557472405689	-3.3145365603268098	-1.2388743895771201	-4.38868826180696	-2.08471655409251	-2.40869140518563	-4.8474758360601395	-2.76398533023894	3.30832990937467	0.381364765018224	2.45137995385698	1.71692696652774	0.7221800280468801	1.7425109653600601	0.49442705575909	0.156039501172823	2.5322103610794504	-0.16894694626929999	0.567758367107516
a759a10943c99bcf0b159b97a3d43390	-0.242732911843008	3.4689549001066804	3.60222092249564	2.44881659331066	0.371850620955229	3.9680810433147204	0.104703967273235	2.9396910711058597	1.5111877928887099	0.500084688880348	-1.4577848259359598	1.45379766755338	0.913221778720617	0.300486265655075	1.51096049390201	1.01533283718995	2.0204540996679197	0.18320259515728302	1.63428094480686	2.0528578868668004	0.31823900877830696	-0.333152964069242
88c48e47c29ee10ec5dc054854a2a517	1.43502355412846	3.12751803716112	6.64142265894583	1.95061140837414	4.84395183250308	1.7921543579814698	1.40242296904326	4.83004618127431	2.7127630721245497	2.10238771698704	-2.24852817691863	2.20718511872526	1.8872045896947398	2.46479529046587	1.14824048123722	2.61650290020875	3.16932075311031	1.6738961643406298	2.06031444166355	2.8173847308914604	-0.290820742255476	-0.5010082268255901
c476a045b42b30e13d8a25f4b2e5a226	0.358522899907881	0.887318471273673	4.24485912897757	2.36784773649914	2.60459054633975	-0.15793748085520098	3.3579869911074596	1.4158582731017	0.44730115043265506	2.70411043427219	-3.19846981205046	1.6554196768307299	2.14741701111197	0.661219774718796	1.71831074796085	3.27892889508179	1.0836250095495201	2.09185251657452	2.95769813154392	1.03993226201939	-0.5978403931916031	-0.020485475017423
aaf1f1232737d9346ee18017a76d7027	-1.06263505621547	1.19707665761401	-0.125862688039031	3.43691283049328	0.821575295180082	1.8548274498699	4.09583145827055	2.78335905511464	0.350425006023475	4.46814184448948	-3.38481014408171	2.2347243719601204	2.66784852966666	2.16607731484941	2.3889149769342404	3.3201419306652897	0.7981664447912149	1.09189114038433	2.9514954337900097	1.60723830373692	0.568904554241869	-0.281808330966825
7ff9de602de2341ce096cf3b30404f51	-2.50884985132808	1.4101594479887598	2.42476597407034	2.02787047209484	0.8703180663287641	3.61534170920828	0.505006854236126	1.1533298536070802	0.19516635047538	0.0659039523385996	-1.09938114322722	1.08211836152311	0.42499679550528496	1.11854475640825	1.77295819363956	0.145025868500982	3.4542881755956603	1.8484881824680701	2.04656198118381	2.47519017370152	0.44755557715294103	-0.131521060420865
27855451d704f0e78a81e5f951cf28b1	-1.33288418455715	-3.33354272524427	-3.2388397159321	-0.620024387219122	-3.5931618101894904	-3.40637440865061	-2.24713271409273	-1.11871003668223	-1.67229485405343	-2.4493903610921897	-1.44490783847868	0.5045274191402961	-1.6112917043268702	0.8493034234004359	1.32470742307071	0.15470232495239802	1.2893468647130901	-1.8288086944392699	0.17204501722506899	2.6090364566604998	0.0334796065032217	0.483239040420657
3ac3f4c7c45515628515b0eacf5170d5	0.7735682805002271	2.66791186650683	0.809728532816682	3.8848603326295095	3.3651472441852097	2.9548125725505603	4.62448555678129	3.57892561395253	2.95750165092094	1.2841275241159398	-3.0281054321676497	2.35364565186735	2.72596448883414	2.14921444558672	2.58036032758121	2.45171656140259	1.15460460473384	1.48523983423199	2.23533465955905	3.53450680883335	1.34117082297203	-0.8860587620276159
0440f62914d9cbd3fab890f7aeaf4ea9	-2.23084663553829	-2.48764481226514	-3.57437059304544	0.11761122526867099	-0.8332446701824671	-0.632197095799659	-1.7893528297543502	0.508395199371236	-3.0681874741401	-1.91916913726101	-2.37286060489714	1.29502138428922	1.41514724716544	1.65260571145586	1.98937169156436	1.35068287381104	3.1959416179784705	-0.13218036230121302	1.73365666959934	1.0923338046829598	-0.15487476647498902	0.45322780375302396
3c65649e78d03870d3d9c3e87a4dac89	-1.33153700037593	0.00827799161363929	0.0876745281474927	-0.0021330755736146396	1.35145057365298	1.40489439780691	-1.76190226823091	0.28117084939565	-1.07605481041329	-1.3381969425893798	-1.5920731369406	2.4774278097652997	1.75432628616691	0.636011301513229	0.6144546612298921	0.0579792452710013	1.6428663044103602	1.46340975229229	1.04686811063938	1.5050721278946297	-0.237186039096144	0.208061978862887
38c1ed7ff76070283f0883b6ea0a84ac	-0.0194322983800833	0.38109193166185706	1.00454321482352	0.843174274585077	0.9903584830462929	3.46251730735281	0.819466178119183	1.5466103597411103	0.6481354247246469	0.479105761268043	-0.797735387459397	2.36523088746305	-0.9197922326624399	1.09884422921709	1.2082265957391698	-0.31290946475097103	2.08267896462764	-1.08526149328266	-0.0581056823904094	1.63502074392246	0.8027108067214219	-0.35649008984743996
1f4a324ef8f6601b58c6795683220cc0	0.46619284943943606	3.36759744008471	3.45850029566458	1.23524885954601	3.6876274459064002	5.46077399070242	4.5214229270815895	3.1599688573607403	2.02319407569511	3.9307549502634003	-2.35995739139616	2.1511796408199797	1.91045373901725	3.3110572686152797	2.28699723325138	1.5579592181103603	1.63289277840938	2.39132389490094	3.08400371168308	2.89238835485386	1.23018578230736	-0.920543863727445
59762beff7168035d696a22dee602eb3	-0.0224168817579214	0.690557816824211	-0.36416491887399205	3.40045481505139	2.27373326942325	2.37206272895315	1.2114406272769	3.2079110189208	-0.35794997108834103	-0.165840337059594	-1.33046644367278	0.943479388287025	1.4840716741979099	0.8714906563716279	1.69869986615543	0.42708029278687	1.25017707635249	1.17954954568829	1.72112920377902	1.88124467046665	0.35676542460319705	-0.289921715213651
e60e325f10839a53264d636e2298becc	0.45004458026295296	-5.430670520463691	-3.90698394200632	-4.4185633104826705	-6.55045734718442	-6.2531648415806	-1.69913571625948	-2.21817159216319	-0.58706545723336	-1.2615057919241002	1.92883998714387	-2.0249606675601397	-5.04995691552758	-3.03477770185896	-1.6479280845129098	-1.52426896563598	-1.9568868369928403	-2.21781769331012	-2.11515424157925	-2.17569159357143	0.0506093853652212	0.43084351782620506
0d0073729144a6f7739e9d73084c0efc	2.07101870374089	3.16736255010058	2.6265706119792798	1.4562218743775601	3.6334272734820803	3.00471072013357	6.25362641066313	3.56262159783925	1.95502543555839	1.8262990023874301	-1.77117555774748	1.84830889039274	2.49055713638663	3.8011581292109797	1.72427741132144	2.1676346255200203	-0.216197320925338	1.74579224054303	3.35566260908298	3.0714216342728	1.32920864760277	-1.09906311268985
372ee5fa8367d5632ed3b8ba0c8becfc	-0.60094390018577	3.24667916615893	3.7671340999858702	2.8890507775758	3.0859924666583503	3.4259868126628703	4.72316986769438	3.26356745202627	2.01204085456474	3.3942387606882103	-2.8430239502340604	2.3162158422970296	1.6540154837071899	3.0449029793696702	2.26117030225162	2.49660124310425	1.1872011928686101	2.18209442560162	3.21778419111423	2.6735096088211403	1.11290243803856	-0.7568299316900909
8bbaa1eaa1f6ff2eb1b3995fb2e62887	2.09013939694768	4.03374562581469	0.691722780253206	3.81381922545178	2.55922855064273	4.76509623343923	2.14539295881987	4.78760099847402	1.8719980727348997	3.14571886322727	-2.41470878757536	2.4919541769527997	2.4136723898351202	1.11231535577348	2.5061854465997597	1.23141397961548	4.5115820675024	0.7165063327976641	2.61460235212497	2.8333187213699706	1.59515193640587	-1.10618443722903
b65c79c74a2594bc47a32b9e245d42df	1.9257195074976001	3.56351886113573	1.6977542934673202	4.76433878721935	4.61497558280826	2.8390698891399198	5.559536521136759	4.479248528076071	2.93702912437064	2.10925798676243	-2.4727570358663797	2.26089319520231	2.7469729803502596	2.90001410150102	1.91274920544986	2.9516812754528905	0.9032828121313029	1.35644611780133	2.717590595228	3.50280190618443	1.56409767805931	-1.19384641881167
774c45094cda1b8dd6927b5286286851	1.1213493426263899	-4.771080454984411	-1.32571181676218	-1.69099349198597	-0.256681311875582	-3.67904628698847	-2.2895073249936098	-4.50148129026805	-3.22669315231698	0.0815008189462656	3.01220924220979	-3.40721336073641	-4.35218447223306	-6.01689243412444	-4.214464034219939	-4.29814253321716	-4.02103335570012	-2.33760324056659	-4.34540245439358	-6.24426494924618	-1.20492465630772	0.6716131425362879
d3fa32edbf0bfefeef92e5aa73aa8afe	-1.15341161890621	3.3500860722868597	2.56722870447806	1.04824095549328	4.04083980247378	2.7858663063762403	3.95695454329252	2.76500368554677	2.9093410979424195	4.9185183551096	-2.33184402622283	2.99976858430143	2.4548153303563596	3.10564058923296	2.3422879322565002	2.4124680949108903	1.3606812267431203	2.16232809488262	2.20826509092502	1.65239430578159	0.7409664744078851	-0.5710091137427039
6bad5f0f2484248490b4c83c6c96e2c1	-1.16814129753704	-0.4005722014100421	-0.3741546573383471	0.6495426255677429	1.67124141380191	-1.2209634322407	2.2923761054873504	0.147240166259664	1.67613387214286	2.8809741046213104	-3.0839220825582703	1.51031050019498	2.77151292786002	1.34141892098955	1.63854733548526	2.3081208659069903	0.9217116146215371	2.65513405267681	0.15802743528537197	0.54827214391636	-0.47060933173301506	0.253601238773471
9309055fb48fd73d46b2d45aba41a9d4	2.7779872496545805	3.68267188390185	1.71140757181815	5.09976702513439	3.92423404380679	2.9559288483379103	5.306022231280799	4.162680153442279	2.2142193328057003	2.16047888062229	-2.11432903446257	2.18417486481901	2.63490671142936	2.2838494172053703	2.5751380070245697	2.85975946911744	1.1344620494970301	1.4859322017857	3.1126530418222402	3.44851685674595	1.76593617140648	-1.3635837578314498
6630fb0bce391a5ec1dc67ee0b618f6e	0.561045952600294	-2.28413381258558	-7.526517480824679	-5.931536380627331	-5.74518911913037	-2.4379257697346004	-6.09719523340464	-7.1441128210297595	-7.463248251804281	-5.07081563212643	3.90143400989473	-3.8305725163913196	-3.64748281016946	-3.3710296759647997	-4.66718062319394	-3.27934370509216	-2.35896784971867	-2.0262710147670298	-2.48176214601346	-4.7356819996078094	-0.767670477038648	0.805499539421206
f58ef02fd3fe4f8f1c8ba13a3e205697	-0.17744956119651198	0.827160218557609	0.0520915088909009	-1.57298916993397	-1.2162502892315399	0.20341543967702602	-0.0319122627377508	-0.20344018499766	-0.6841471184577261	0.47362356446018206	1.09753496013582	-0.0510231561160515	-1.93377452865243	-0.0879700789494171	-0.109101380487638	-1.2512358235461398	-0.19917423437748605	-1.04946628149067	-0.28862926866360306	-0.8625616916854469	0.256636654728625	0.0518542981606775
35e664abee6f84a998c572c4eba806ed	1.00647950963383	-5.301178595224131	-5.555367559407441	-6.46484712181347	-0.944392073899508	-6.324378563809611	-1.86923998147249	-4.76679598848735	-2.7331981648291896	-0.521194169304467	3.44699460826814	-3.5667790479159804	-2.77733713164926	-3.1068149218601797	-4.228977169176299	-2.6833997773272698	-4.41875849078809	-2.31855669553791	-3.7680717458898596	-5.392172936483151	-0.9008532410919928	0.6380804038506801
58490aa96b5c09f7ded101294bdf0ace	-1.32032119436855	0.885959485372795	0.31947603800467	1.06697827162487	2.00573552772403	-0.21360488121530802	2.22134167402983	0.644838814330953	2.8286888610039402	4.580938627936741	-3.5905024353414796	3.2296136312984998	2.95478910431266	2.39923304223589	2.22254553876285	2.97776808270386	1.8676897792943898	2.60476097528424	1.5544817695444098	-0.14861582605434398	-0.240828359729078	0.0504789805871302
317faf40ab70262d43978ca7d1f1509c	-1.86445628805751	0.70364604314257	1.10597839930228	-1.39124125657337	0.554986607283354	-0.0162047881366947	0.299563948810101	2.1054582639464297	0.573348761669227	2.5754349734567596	-1.8855969253927498	1.53624090485807	1.28057283386588	2.67246550225786	2.66682139478092	2.07954039105347	1.8965946941503502	0.14389023248638502	1.4566219100778501	1.33352805288242	0.7898164147078729	-0.23901195759951502
